,precision,recall,f1-score,support
0,0.7021276595744681,0.673469387755102,0.6875000000000001,49.0
1,0.8125,0.8125,0.8125,16.0
2,0.8333333333333334,0.8620689655172413,0.847457627118644,29.0
3,0.7333333333333333,0.7857142857142857,0.7586206896551724,28.0
4,0.7647058823529411,0.7222222222222222,0.7428571428571428,18.0
accuracy,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571
macro avg,0.7692000417188152,0.7711949722417704,0.7697870919261918,140.0
weighted avg,0.7562068657250134,0.7571428571428571,0.756261279058672,140.0
