,precision,recall,f1-score,support
0,0.7164948453608248,0.6747572815533981,0.6950000000000001,206.0
1,0.8354430379746836,0.7951807228915663,0.8148148148148148,83.0
2,0.8548387096774194,0.8412698412698413,0.848,126.0
3,0.7551020408163265,0.8222222222222222,0.7872340425531914,135.0
4,0.8055555555555556,0.8529411764705882,0.8285714285714286,102.0
accuracy,0.7806748466257669,0.7806748466257669,0.7806748466257669,0.7806748466257669
macro avg,0.793486837876962,0.7972742488815233,0.794724057187887,652.0
weighted avg,0.7802988188534574,0.7806748466257669,0.7798136673137979,652.0
