,precision,recall,f1-score,support
0,0.9090909090909091,0.625,0.7407407407407406,16.0
1,1.0,0.875,0.9333333333333333,8.0
2,1.0,0.75,0.8571428571428571,8.0
3,0.6875,1.0,0.8148148148148148,11.0
4,0.75,1.0,0.8571428571428571,9.0
accuracy,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.8269230769230769
macro avg,0.8693181818181819,0.85,0.8406349206349206,52.0
weighted avg,0.8626529720279721,0.8269230769230769,0.8240944240944241,52.0
