,precision,recall,f1-score,support
0,0.5816326530612245,0.5533980582524272,0.5671641791044776,206.0
1,0.6875,0.7951807228915663,0.7374301675977654,83.0
2,0.7307692307692307,0.753968253968254,0.7421874999999999,126.0
3,0.708029197080292,0.7185185185185186,0.7132352941176471,135.0
4,0.6666666666666666,0.6078431372549019,0.6358974358974359,102.0
accuracy,0.6656441717791411,0.6656441717791411,0.6656441717791411,0.6656441717791411
macro avg,0.6749195495154827,0.6857817381771336,0.6791829153434652,652.0
weighted avg,0.6634044343763416,0.6656441717791411,0.6636602039471744,652.0
