,precision,recall,f1-score,support
0,0.675392670157068,0.6262135922330098,0.6498740554156173,206.0
1,0.825,0.7951807228915663,0.8098159509202455,83.0
2,0.8604651162790697,0.8809523809523809,0.8705882352941177,126.0
3,0.7419354838709677,0.8518518518518519,0.7931034482758621,135.0
4,0.8041237113402062,0.7647058823529411,0.7839195979899498,102.0
accuracy,0.7653374233128835,0.7653374233128835,0.7653374233128835,0.7653374233128835
macro avg,0.7813833963294623,0.78378088605635,0.7814602575791584,652.0
weighted avg,0.7641202508938658,0.7653374233128835,0.7635148182534857,652.0
