,precision,recall,f1-score,support
0,0.5394736842105263,0.5970873786407767,0.5668202764976958,206.0
1,0.8072289156626506,0.8072289156626506,0.8072289156626506,83.0
2,0.768595041322314,0.7380952380952381,0.7530364372469636,126.0
3,0.7121212121212122,0.6962962962962963,0.7041198501872659,135.0
4,0.6477272727272727,0.5588235294117647,0.6,102.0
accuracy,0.6656441717791411,0.6656441717791411,0.6656441717791411,0.6656441717791411
macro avg,0.6950292252087952,0.6795062716213452,0.6862410959189152,652.0
weighted avg,0.6705200914241188,0.6656441717791411,0.6670302880781037,652.0
